15
114.82372041900001
11998.825357819998
1 4 6 35.1963396055 83.89119196850001
2 1 6 33.1205506115 62.694557045500005
3 2 6 35.1963396055 70.6372952735
4 3 6 8.9585791065 35.586604881
5 1 6 0 33.1205506115
6 5 6 8.9585791065 53.795026639
7 4 6 83.89119196850001 114.82372041900001
8 6 6 33.1205506115 48.441951861999996
9 5 6 53.795026639 70.94760236249999
10 2 6 0 35.1963396055
11 6 6 48.441951861999996 69.437534521
12 1 6 62.694557045500005 81.29780800750001
13 2 6 70.6372952735 110.5805084605
14 3 6 35.586604881 57.893982815499996
15 3 6 0 8.9585791065
